"GEOID","NAME","variable","estimate","moe"
"18139","Rush County, Indiana","B25077_001",166800,8632
"18141","St. Joseph County, Indiana","B25077_001",192800,3481
"18143","Scott County, Indiana","B25077_001",158400,9743
"18145","Shelby County, Indiana","B25077_001",212400,10111
"18147","Spencer County, Indiana","B25077_001",185200,10399
"18149","Starke County, Indiana","B25077_001",157700,7067
"18151","Steuben County, Indiana","B25077_001",216200,12073
"18153","Sullivan County, Indiana","B25077_001",131100,10580
"18155","Switzerland County, Indiana","B25077_001",175800,23400
"18157","Tippecanoe County, Indiana","B25077_001",239300,5837
"18159","Tipton County, Indiana","B25077_001",174600,13641
"18161","Union County, Indiana","B25077_001",173500,14717
"18163","Vanderburgh County, Indiana","B25077_001",184000,5615
"18165","Vermillion County, Indiana","B25077_001",113100,6747
"18167","Vigo County, Indiana","B25077_001",148500,5683
"18169","Wabash County, Indiana","B25077_001",157200,7074
"18171","Warren County, Indiana","B25077_001",182500,21336
"18173","Warrick County, Indiana","B25077_001",242500,7181
"18175","Washington County, Indiana","B25077_001",172200,8565
"18177","Wayne County, Indiana","B25077_001",140200,8712
"18179","Wells County, Indiana","B25077_001",197600,11866
"18181","White County, Indiana","B25077_001",175900,10644
"18183","Whitley County, Indiana","B25077_001",219400,9316
"19001","Adair County, Iowa","B25077_001",160400,9102
"19003","Adams County, Iowa","B25077_001",131600,26979
"19005","Allamakee County, Iowa","B25077_001",172300,11049
"19007","Appanoose County, Iowa","B25077_001",124200,17036
"19009","Audubon County, Iowa","B25077_001",121900,9654
"19011","Benton County, Iowa","B25077_001",208200,11797
"19013","Black Hawk County, Iowa","B25077_001",188900,4988
"19015","Boone County, Iowa","B25077_001",212400,9259
"19017","Bremer County, Iowa","B25077_001",219600,8757
"19019","Buchanan County, Iowa","B25077_001",176000,8421
"19021","Buena Vista County, Iowa","B25077_001",159500,10332
"19023","Butler County, Iowa","B25077_001",165400,5861
"19025","Calhoun County, Iowa","B25077_001",118800,6946
"19027","Carroll County, Iowa","B25077_001",176000,9631
"19029","Cass County, Iowa","B25077_001",150300,10147
"19031","Cedar County, Iowa","B25077_001",211300,11220
"19033","Cerro Gordo County, Iowa","B25077_001",166400,6119
"19035","Cherokee County, Iowa","B25077_001",158700,15220
"19037","Chickasaw County, Iowa","B25077_001",182600,18153
"19039","Clarke County, Iowa","B25077_001",161100,25809
"19041","Clay County, Iowa","B25077_001",178600,10755
"19043","Clayton County, Iowa","B25077_001",168500,5186
"19045","Clinton County, Iowa","B25077_001",160600,5529
"19047","Crawford County, Iowa","B25077_001",153700,12624
"19049","Dallas County, Iowa","B25077_001",355600,8467
"19051","Davis County, Iowa","B25077_001",161900,12905
"19053","Decatur County, Iowa","B25077_001",113900,6899
"19055","Delaware County, Iowa","B25077_001",177900,16526
"19057","Des Moines County, Iowa","B25077_001",136500,6983
"19059","Dickinson County, Iowa","B25077_001",270700,17339
"19061","Dubuque County, Iowa","B25077_001",237300,4972
"19063","Emmet County, Iowa","B25077_001",114100,9466
"19065","Fayette County, Iowa","B25077_001",136800,11976
"19067","Floyd County, Iowa","B25077_001",143500,9861
"19069","Franklin County, Iowa","B25077_001",124100,15776
"19071","Fremont County, Iowa","B25077_001",154400,13133
"19073","Greene County, Iowa","B25077_001",155400,14618
"19075","Grundy County, Iowa","B25077_001",198800,10465
"19077","Guthrie County, Iowa","B25077_001",180100,14238
"19079","Hamilton County, Iowa","B25077_001",156400,11246
"19081","Hancock County, Iowa","B25077_001",141400,15613
"19083","Hardin County, Iowa","B25077_001",122500,7470
"19085","Harrison County, Iowa","B25077_001",176000,10851
"19087","Henry County, Iowa","B25077_001",164300,6901
"19089","Howard County, Iowa","B25077_001",147800,14899
"19091","Humboldt County, Iowa","B25077_001",155800,9408
"19093","Ida County, Iowa","B25077_001",108900,10654
"19095","Iowa County, Iowa","B25077_001",193900,8995
"19097","Jackson County, Iowa","B25077_001",175000,9493
"19099","Jasper County, Iowa","B25077_001",186300,10145
"19101","Jefferson County, Iowa","B25077_001",163400,8367
"19103","Johnson County, Iowa","B25077_001",308600,7979
"19105","Jones County, Iowa","B25077_001",184800,7460
"19107","Keokuk County, Iowa","B25077_001",118700,6126
"19109","Kossuth County, Iowa","B25077_001",148300,12801
"19111","Lee County, Iowa","B25077_001",141400,10936
"19113","Linn County, Iowa","B25077_001",214300,4605
"19115","Louisa County, Iowa","B25077_001",150100,10236
"19117","Lucas County, Iowa","B25077_001",120200,19495
"19119","Lyon County, Iowa","B25077_001",230000,11175
"19121","Madison County, Iowa","B25077_001",245100,12639
"19123","Mahaska County, Iowa","B25077_001",157800,8064
"19125","Marion County, Iowa","B25077_001",233000,9817
"19127","Marshall County, Iowa","B25077_001",145500,6283
"19129","Mills County, Iowa","B25077_001",237800,9694
"19131","Mitchell County, Iowa","B25077_001",175100,14392
"19133","Monona County, Iowa","B25077_001",142900,13872
"19135","Monroe County, Iowa","B25077_001",156300,13605
"19137","Montgomery County, Iowa","B25077_001",121400,11554
"19139","Muscatine County, Iowa","B25077_001",182100,10208
"19141","O'Brien County, Iowa","B25077_001",173100,9272
"19143","Osceola County, Iowa","B25077_001",122600,10027
"19145","Page County, Iowa","B25077_001",125300,10143
"19147","Palo Alto County, Iowa","B25077_001",123200,12218
"19149","Plymouth County, Iowa","B25077_001",228900,9640
"19151","Pocahontas County, Iowa","B25077_001",98100,9440
"19153","Polk County, Iowa","B25077_001",262100,3486
"19155","Pottawattamie County, Iowa","B25077_001",195700,4560
"19157","Poweshiek County, Iowa","B25077_001",209300,13672
"19159","Ringgold County, Iowa","B25077_001",156200,13728
"19161","Sac County, Iowa","B25077_001",141400,11933
"19163","Scott County, Iowa","B25077_001",222000,4937
"19165","Shelby County, Iowa","B25077_001",164000,7530
"19167","Sioux County, Iowa","B25077_001",250100,9233
"19169","Story County, Iowa","B25077_001",258700,8356
"19171","Tama County, Iowa","B25077_001",148600,9729
"19173","Taylor County, Iowa","B25077_001",117200,6226
"19175","Union County, Iowa","B25077_001",122000,7392
"19177","Van Buren County, Iowa","B25077_001",114600,15520
"19179","Wapello County, Iowa","B25077_001",125100,7732
"19181","Warren County, Iowa","B25077_001",269600,11116
"19183","Washington County, Iowa","B25077_001",203900,13093
"19185","Wayne County, Iowa","B25077_001",111300,12536
"19187","Webster County, Iowa","B25077_001",153800,5022
"19189","Winnebago County, Iowa","B25077_001",135000,10626
"19191","Winneshiek County, Iowa","B25077_001",259200,13750
"19193","Woodbury County, Iowa","B25077_001",183200,4800
"19195","Worth County, Iowa","B25077_001",145800,9974
"19197","Wright County, Iowa","B25077_001",119600,6832
"20001","Allen County, Kansas","B25077_001",107600,9605
"20003","Anderson County, Kansas","B25077_001",171400,21801
"20005","Atchison County, Kansas","B25077_001",145700,14278
"20007","Barber County, Kansas","B25077_001",97000,17578
"20009","Barton County, Kansas","B25077_001",126400,11964
"20011","Bourbon County, Kansas","B25077_001",113800,7418
"20013","Brown County, Kansas","B25077_001",118100,8559
"20015","Butler County, Kansas","B25077_001",217600,6849
"20017","Chase County, Kansas","B25077_001",109700,14608
"20019","Chautauqua County, Kansas","B25077_001",65500,7791
"20021","Cherokee County, Kansas","B25077_001",100100,8948
"20023","Cheyenne County, Kansas","B25077_001",125900,22222
"20025","Clark County, Kansas","B25077_001",87600,7697
"20027","Clay County, Kansas","B25077_001",155900,9749
"20029","Cloud County, Kansas","B25077_001",1e+05,8142
"20031","Coffey County, Kansas","B25077_001",157400,16736
"20033","Comanche County, Kansas","B25077_001",69600,16457
"20035","Cowley County, Kansas","B25077_001",120900,7871
"20037","Crawford County, Kansas","B25077_001",132600,12050
"20039","Decatur County, Kansas","B25077_001",89500,12973
"20041","Dickinson County, Kansas","B25077_001",146800,10781
"20043","Doniphan County, Kansas","B25077_001",135200,20627
"20045","Douglas County, Kansas","B25077_001",309400,10713
"20047","Edwards County, Kansas","B25077_001",70900,7531
"20049","Elk County, Kansas","B25077_001",68500,12218
"20051","Ellis County, Kansas","B25077_001",216300,12126
"20053","Ellsworth County, Kansas","B25077_001",114900,12072
"20055","Finney County, Kansas","B25077_001",201400,11156
"20057","Ford County, Kansas","B25077_001",151100,13824
"20059","Franklin County, Kansas","B25077_001",198700,14900
"20061","Geary County, Kansas","B25077_001",172700,13229
"20063","Gove County, Kansas","B25077_001",118400,7971
"20065","Graham County, Kansas","B25077_001",89900,13357
"20067","Grant County, Kansas","B25077_001",110300,26730
"20069","Gray County, Kansas","B25077_001",206000,26376
"20071","Greeley County, Kansas","B25077_001",115200,23487
"20073","Greenwood County, Kansas","B25077_001",88700,10025
"20075","Hamilton County, Kansas","B25077_001",115800,14362
"20077","Harper County, Kansas","B25077_001",83800,13537
"20079","Harvey County, Kansas","B25077_001",180300,11188
"20081","Haskell County, Kansas","B25077_001",165100,21567
"20083","Hodgeman County, Kansas","B25077_001",101600,23695
"20085","Jackson County, Kansas","B25077_001",207300,10743
"20087","Jefferson County, Kansas","B25077_001",216900,9772
"20089","Jewell County, Kansas","B25077_001",64600,20930
"20091","Johnson County, Kansas","B25077_001",391200,3069
"20093","Kearny County, Kansas","B25077_001",200900,32570
"20095","Kingman County, Kansas","B25077_001",111100,18062
"20097","Kiowa County, Kansas","B25077_001",155300,13823
"20099","Labette County, Kansas","B25077_001",94600,7153
"20101","Lane County, Kansas","B25077_001",127100,66624
"20103","Leavenworth County, Kansas","B25077_001",282900,9484
"20105","Lincoln County, Kansas","B25077_001",96900,8588
"20107","Linn County, Kansas","B25077_001",173600,14994
"20109","Logan County, Kansas","B25077_001",117900,9594
"20111","Lyon County, Kansas","B25077_001",150600,7373
"20113","McPherson County, Kansas","B25077_001",211200,7894
"20115","Marion County, Kansas","B25077_001",124200,10682
"20117","Marshall County, Kansas","B25077_001",127700,14326
"20119","Meade County, Kansas","B25077_001",148900,17630
"20121","Miami County, Kansas","B25077_001",287700,15386
"20123","Mitchell County, Kansas","B25077_001",133800,32609
"20125","Montgomery County, Kansas","B25077_001",101700,8675
"20127","Morris County, Kansas","B25077_001",129600,19676
"20129","Morton County, Kansas","B25077_001",96100,7109
"20131","Nemaha County, Kansas","B25077_001",217200,14110
"20133","Neosho County, Kansas","B25077_001",111300,10087
"20135","Ness County, Kansas","B25077_001",89700,15095
"20137","Norton County, Kansas","B25077_001",101500,20642
"20139","Osage County, Kansas","B25077_001",156800,8090
"20141","Osborne County, Kansas","B25077_001",86400,5654
"20143","Ottawa County, Kansas","B25077_001",166000,8615
"20145","Pawnee County, Kansas","B25077_001",93000,15501
"20147","Phillips County, Kansas","B25077_001",96500,6175
"20149","Pottawatomie County, Kansas","B25077_001",245900,11263
"20151","Pratt County, Kansas","B25077_001",114600,7151
"20153","Rawlins County, Kansas","B25077_001",103800,13665
"20155","Reno County, Kansas","B25077_001",132500,11485
"20157","Republic County, Kansas","B25077_001",75600,10790
"20159","Rice County, Kansas","B25077_001",104600,7916
"20161","Riley County, Kansas","B25077_001",237100,11412
"20163","Rooks County, Kansas","B25077_001",89000,20079
"20165","Rush County, Kansas","B25077_001",83600,7015
"20167","Russell County, Kansas","B25077_001",119000,16621
"20169","Saline County, Kansas","B25077_001",179600,6264
"20171","Scott County, Kansas","B25077_001",160000,15001
"20173","Sedgwick County, Kansas","B25077_001",203300,3353
"20175","Seward County, Kansas","B25077_001",136500,21591
"20177","Shawnee County, Kansas","B25077_001",180900,4873
"20179","Sheridan County, Kansas","B25077_001",167200,24762
"20181","Sherman County, Kansas","B25077_001",136700,25431
"20183","Smith County, Kansas","B25077_001",94100,9616
"20185","Stafford County, Kansas","B25077_001",97600,12281
"20187","Stanton County, Kansas","B25077_001",67800,22772
"20189","Stevens County, Kansas","B25077_001",129300,28373
"20191","Sumner County, Kansas","B25077_001",135100,14398
"20193","Thomas County, Kansas","B25077_001",172700,16455
"20195","Trego County, Kansas","B25077_001",120900,9894
"20197","Wabaunsee County, Kansas","B25077_001",177300,14601
"20199","Wallace County, Kansas","B25077_001",105000,20562
"20201","Washington County, Kansas","B25077_001",117100,6751
"20203","Wichita County, Kansas","B25077_001",99300,37852
"20205","Wilson County, Kansas","B25077_001",93500,6580
"20207","Woodson County, Kansas","B25077_001",81200,16442
"20209","Wyandotte County, Kansas","B25077_001",172300,4446
"21001","Adair County, Kentucky","B25077_001",150800,14422
"21003","Allen County, Kentucky","B25077_001",192300,11453
"21005","Anderson County, Kentucky","B25077_001",225100,8884
"21007","Ballard County, Kentucky","B25077_001",145800,17180
"21009","Barren County, Kentucky","B25077_001",178000,7848
"21011","Bath County, Kentucky","B25077_001",129800,14799
"21013","Bell County, Kentucky","B25077_001",89000,6214
"21015","Boone County, Kentucky","B25077_001",277300,6482
"21017","Bourbon County, Kentucky","B25077_001",229300,17967
"21019","Boyd County, Kentucky","B25077_001",130700,9695
"21021","Boyle County, Kentucky","B25077_001",209900,11819
"21023","Bracken County, Kentucky","B25077_001",125000,21882
"21025","Breathitt County, Kentucky","B25077_001",70300,10295
"21027","Breckinridge County, Kentucky","B25077_001",156700,7537
"21029","Bullitt County, Kentucky","B25077_001",247200,5899
"21031","Butler County, Kentucky","B25077_001",111100,9438
"21033","Caldwell County, Kentucky","B25077_001",118500,9284
"21035","Calloway County, Kentucky","B25077_001",183200,9075
"21037","Campbell County, Kentucky","B25077_001",252000,7796
"21039","Carlisle County, Kentucky","B25077_001",120400,27287
"21041","Carroll County, Kentucky","B25077_001",140900,32998
"21043","Carter County, Kentucky","B25077_001",132800,16490
"21045","Casey County, Kentucky","B25077_001",136300,14351
"21047","Christian County, Kentucky","B25077_001",173600,9381
"21049","Clark County, Kentucky","B25077_001",205800,13304
"21051","Clay County, Kentucky","B25077_001",90700,13106
"21053","Clinton County, Kentucky","B25077_001",122200,18044
"21055","Crittenden County, Kentucky","B25077_001",127300,24662
"21057","Cumberland County, Kentucky","B25077_001",141100,43301
"21059","Daviess County, Kentucky","B25077_001",199900,6812
"21061","Edmonson County, Kentucky","B25077_001",160300,13383
"21063","Elliott County, Kentucky","B25077_001",123500,31734
"21065","Estill County, Kentucky","B25077_001",119500,12843
"21067","Fayette County, Kentucky","B25077_001",293500,5552
"21069","Fleming County, Kentucky","B25077_001",134700,23415
"21071","Floyd County, Kentucky","B25077_001",98700,8147
"21073","Franklin County, Kentucky","B25077_001",216600,8245
"21075","Fulton County, Kentucky","B25077_001",79100,14245
"21077","Gallatin County, Kentucky","B25077_001",178200,11061
"21079","Garrard County, Kentucky","B25077_001",204900,14912
"21081","Grant County, Kentucky","B25077_001",209500,19378
"21083","Graves County, Kentucky","B25077_001",147800,12475
"21085","Grayson County, Kentucky","B25077_001",164600,7557
"21087","Green County, Kentucky","B25077_001",125000,25568
"21089","Greenup County, Kentucky","B25077_001",134000,8574
"21091","Hancock County, Kentucky","B25077_001",141200,17527
"21093","Hardin County, Kentucky","B25077_001",225800,7964
"21095","Harlan County, Kentucky","B25077_001",73700,5865
"21097","Harrison County, Kentucky","B25077_001",202100,17155
"21099","Hart County, Kentucky","B25077_001",146000,16851
"21101","Henderson County, Kentucky","B25077_001",171900,9056
"21103","Henry County, Kentucky","B25077_001",197900,14610
"21105","Hickman County, Kentucky","B25077_001",115700,21139
"21107","Hopkins County, Kentucky","B25077_001",142800,10539
"21109","Jackson County, Kentucky","B25077_001",111500,18467
"21111","Jefferson County, Kentucky","B25077_001",248400,2496
"21113","Jessamine County, Kentucky","B25077_001",268100,15819
"21115","Johnson County, Kentucky","B25077_001",120200,10642
"21117","Kenton County, Kentucky","B25077_001",244400,4423
"21119","Knott County, Kentucky","B25077_001",77000,11873
"21121","Knox County, Kentucky","B25077_001",118700,14145
"21123","Larue County, Kentucky","B25077_001",183500,13616
"21125","Laurel County, Kentucky","B25077_001",159500,6127
"21127","Lawrence County, Kentucky","B25077_001",111700,6345
"21129","Lee County, Kentucky","B25077_001",83900,7275
"21131","Leslie County, Kentucky","B25077_001",69000,14026
"21133","Letcher County, Kentucky","B25077_001",67400,8633
"21135","Lewis County, Kentucky","B25077_001",96000,5494
"21137","Lincoln County, Kentucky","B25077_001",147300,12715
"21139","Livingston County, Kentucky","B25077_001",125600,23731
"21141","Logan County, Kentucky","B25077_001",164900,10534
"21143","Lyon County, Kentucky","B25077_001",189500,15533
"21145","McCracken County, Kentucky","B25077_001",188100,8553
"21147","McCreary County, Kentucky","B25077_001",85300,10151
"21149","McLean County, Kentucky","B25077_001",148500,16588
"21151","Madison County, Kentucky","B25077_001",232000,6709
"21153","Magoffin County, Kentucky","B25077_001",89000,11866
"21155","Marion County, Kentucky","B25077_001",168100,6693
"21157","Marshall County, Kentucky","B25077_001",173800,13742
"21159","Martin County, Kentucky","B25077_001",86900,12355
"21161","Mason County, Kentucky","B25077_001",161500,18146
"21163","Meade County, Kentucky","B25077_001",207900,13511
"21165","Menifee County, Kentucky","B25077_001",125800,12452
"21167","Mercer County, Kentucky","B25077_001",202300,16526
"21169","Metcalfe County, Kentucky","B25077_001",110200,8270
"21171","Monroe County, Kentucky","B25077_001",115900,10537
"21173","Montgomery County, Kentucky","B25077_001",172200,11202
"21175","Morgan County, Kentucky","B25077_001",118200,10817
"21177","Muhlenberg County, Kentucky","B25077_001",127400,11798
"21179","Nelson County, Kentucky","B25077_001",238000,10065
"21181","Nicholas County, Kentucky","B25077_001",123000,16280
"21183","Ohio County, Kentucky","B25077_001",121400,6846
"21185","Oldham County, Kentucky","B25077_001",393100,9834
"21187","Owen County, Kentucky","B25077_001",168700,16399
"21189","Owsley County, Kentucky","B25077_001",80100,23071
"21191","Pendleton County, Kentucky","B25077_001",159800,18463
"21193","Perry County, Kentucky","B25077_001",91800,5380
"21195","Pike County, Kentucky","B25077_001",112000,9223
"21197","Powell County, Kentucky","B25077_001",141100,17610
"21199","Pulaski County, Kentucky","B25077_001",166900,5780
"21201","Robertson County, Kentucky","B25077_001",165100,38141
"21203","Rockcastle County, Kentucky","B25077_001",123600,15161
"21205","Rowan County, Kentucky","B25077_001",161800,12413
"21207","Russell County, Kentucky","B25077_001",163200,15291
"21209","Scott County, Kentucky","B25077_001",288500,8956
"21211","Shelby County, Kentucky","B25077_001",304800,14525
"21213","Simpson County, Kentucky","B25077_001",229400,21713
"21215","Spencer County, Kentucky","B25077_001",330000,11906
"21217","Taylor County, Kentucky","B25077_001",174200,14614
"21219","Todd County, Kentucky","B25077_001",166700,16005
"21221","Trigg County, Kentucky","B25077_001",207700,13511
"21223","Trimble County, Kentucky","B25077_001",172000,33421
"21225","Union County, Kentucky","B25077_001",104500,13323
"21227","Warren County, Kentucky","B25077_001",258000,8319
"21229","Washington County, Kentucky","B25077_001",179200,30020
"21231","Wayne County, Kentucky","B25077_001",135700,14202
"21233","Webster County, Kentucky","B25077_001",112900,16429
"21235","Whitley County, Kentucky","B25077_001",131800,11572
"21237","Wolfe County, Kentucky","B25077_001",75800,17593
"21239","Woodford County, Kentucky","B25077_001",299700,14253
"22001","Acadia Parish, Louisiana","B25077_001",155500,11929
"22003","Allen Parish, Louisiana","B25077_001",104500,17150
"22005","Ascension Parish, Louisiana","B25077_001",279600,7042
"22007","Assumption Parish, Louisiana","B25077_001",150300,22891
"22009","Avoyelles Parish, Louisiana","B25077_001",122400,10655
"22011","Beauregard Parish, Louisiana","B25077_001",161700,9793
"22013","Bienville Parish, Louisiana","B25077_001",99500,8458
"22015","Bossier Parish, Louisiana","B25077_001",227200,6168
"22017","Caddo Parish, Louisiana","B25077_001",175700,5195
"22019","Calcasieu Parish, Louisiana","B25077_001",217000,6701
"22021","Caldwell Parish, Louisiana","B25077_001",93300,20327
"22023","Cameron Parish, Louisiana","B25077_001",202500,21011
"22025","Catahoula Parish, Louisiana","B25077_001",101800,24610
"22027","Claiborne Parish, Louisiana","B25077_001",82100,5314
"22029","Concordia Parish, Louisiana","B25077_001",103800,12140
"22031","De Soto Parish, Louisiana","B25077_001",154900,15275
"22033","East Baton Rouge Parish, Louisiana","B25077_001",248800,3342
"22035","East Carroll Parish, Louisiana","B25077_001",100500,29939
"22037","East Feliciana Parish, Louisiana","B25077_001",228100,22540
"22039","Evangeline Parish, Louisiana","B25077_001",124600,15781
"22041","Franklin Parish, Louisiana","B25077_001",113000,11810
"22043","Grant Parish, Louisiana","B25077_001",143300,30543
"22045","Iberia Parish, Louisiana","B25077_001",164500,8497
"22047","Iberville Parish, Louisiana","B25077_001",172800,14465
"22049","Jackson Parish, Louisiana","B25077_001",115600,13477
"22051","Jefferson Parish, Louisiana","B25077_001",251400,3985
"22053","Jefferson Davis Parish, Louisiana","B25077_001",150800,10318
"22055","Lafayette Parish, Louisiana","B25077_001",242900,4823
"22057","Lafourche Parish, Louisiana","B25077_001",193900,11598
"22059","LaSalle Parish, Louisiana","B25077_001",119500,10499
"22061","Lincoln Parish, Louisiana","B25077_001",210100,13148
"22063","Livingston Parish, Louisiana","B25077_001",230600,6135
"22065","Madison Parish, Louisiana","B25077_001",96200,24898
"22067","Morehouse Parish, Louisiana","B25077_001",118800,11110
"22069","Natchitoches Parish, Louisiana","B25077_001",171300,9380
"22071","Orleans Parish, Louisiana","B25077_001",315700,7417
"22073","Ouachita Parish, Louisiana","B25077_001",194400,8085
"22075","Plaquemines Parish, Louisiana","B25077_001",282900,36881
"22077","Pointe Coupee Parish, Louisiana","B25077_001",179300,14777
"22079","Rapides Parish, Louisiana","B25077_001",181100,8652
"22081","Red River Parish, Louisiana","B25077_001",119700,22649
"22083","Richland Parish, Louisiana","B25077_001",141900,21744
"22085","Sabine Parish, Louisiana","B25077_001",123100,15244
"22087","St. Bernard Parish, Louisiana","B25077_001",202500,8814
"22089","St. Charles Parish, Louisiana","B25077_001",263700,12899
"22091","St. Helena Parish, Louisiana","B25077_001",77300,28467
"22093","St. James Parish, Louisiana","B25077_001",211800,17347
"22095","St. John the Baptist Parish, Louisiana","B25077_001",193200,7956
"22097","St. Landry Parish, Louisiana","B25077_001",142500,9546
"22099","St. Martin Parish, Louisiana","B25077_001",164200,6482
"22101","St. Mary Parish, Louisiana","B25077_001",138900,8393
"22103","St. Tammany Parish, Louisiana","B25077_001",284000,5856
"22105","Tangipahoa Parish, Louisiana","B25077_001",212900,6641
"22107","Tensas Parish, Louisiana","B25077_001",86300,7290
"22109","Terrebonne Parish, Louisiana","B25077_001",187200,6286
"22111","Union Parish, Louisiana","B25077_001",112500,13413
"22113","Vermilion Parish, Louisiana","B25077_001",163300,10763
"22115","Vernon Parish, Louisiana","B25077_001",156000,9045
"22117","Washington Parish, Louisiana","B25077_001",155700,10722
"22119","Webster Parish, Louisiana","B25077_001",114500,8323
"22121","West Baton Rouge Parish, Louisiana","B25077_001",229900,10578
"22123","West Carroll Parish, Louisiana","B25077_001",94400,13786
"22125","West Feliciana Parish, Louisiana","B25077_001",245700,26533
"22127","Winn Parish, Louisiana","B25077_001",108500,11438
"23001","Androscoggin County, Maine","B25077_001",252800,7256
"23003","Aroostook County, Maine","B25077_001",149700,6059
"23005","Cumberland County, Maine","B25077_001",451200,5798
"23007","Franklin County, Maine","B25077_001",194700,10909
"23009","Hancock County, Maine","B25077_001",310400,13318
"23011","Kennebec County, Maine","B25077_001",238200,5239
"23013","Knox County, Maine","B25077_001",324900,14707
"23015","Lincoln County, Maine","B25077_001",332700,10292
"23017","Oxford County, Maine","B25077_001",217300,7088
"23019","Penobscot County, Maine","B25077_001",214100,4463
"23021","Piscataquis County, Maine","B25077_001",170200,8339
"23023","Sagadahoc County, Maine","B25077_001",333300,12584
"23025","Somerset County, Maine","B25077_001",166900,5189
"23027","Waldo County, Maine","B25077_001",257700,10501
"23029","Washington County, Maine","B25077_001",161800,5439
"23031","York County, Maine","B25077_001",395700,6526
"24001","Allegany County, Maryland","B25077_001",154900,3969
"24003","Anne Arundel County, Maryland","B25077_001",467900,3896
"24005","Baltimore County, Maryland","B25077_001",349300,2553
"24009","Calvert County, Maryland","B25077_001",460200,7584
"24011","Caroline County, Maryland","B25077_001",290100,10845
"24013","Carroll County, Maryland","B25077_001",434000,5460
"24015","Cecil County, Maryland","B25077_001",343400,8810
"24017","Charles County, Maryland","B25077_001",428500,5357
"24019","Dorchester County, Maryland","B25077_001",262400,12508
"24021","Frederick County, Maryland","B25077_001",464600,4368
"24023","Garrett County, Maryland","B25077_001",235300,10588
"24025","Harford County, Maryland","B25077_001",386400,5089
"24027","Howard County, Maryland","B25077_001",597900,6060
"24029","Kent County, Maryland","B25077_001",330900,14244
"24031","Montgomery County, Maryland","B25077_001",640300,5098
"24033","Prince George's County, Maryland","B25077_001",426000,3100
"24035","Queen Anne's County, Maryland","B25077_001",462700,10454
"24037","St. Mary's County, Maryland","B25077_001",407600,8365
"24039","Somerset County, Maryland","B25077_001",173200,13009
"24041","Talbot County, Maryland","B25077_001",409700,19234
"24043","Washington County, Maryland","B25077_001",296100,6187
"24045","Wicomico County, Maryland","B25077_001",254700,10820
"24047","Worcester County, Maryland","B25077_001",374700,9482
"24510","Baltimore city, Maryland","B25077_001",229600,3425
"25001","Barnstable County, Massachusetts","B25077_001",629000,7027
"25003","Berkshire County, Massachusetts","B25077_001",305400,9204
"25005","Bristol County, Massachusetts","B25077_001",451200,3411
"25007","Dukes County, Massachusetts","B25077_001",1165800,68458
"25009","Essex County, Massachusetts","B25077_001",619100,3976
"25011","Franklin County, Massachusetts","B25077_001",329000,5825
"25013","Hampden County, Massachusetts","B25077_001",298800,3575
"25015","Hampshire County, Massachusetts","B25077_001",390300,6175
"25017","Middlesex County, Massachusetts","B25077_001",727800,3891
"25019","Nantucket County, Massachusetts","B25077_001",1593800,149009
"25021","Norfolk County, Massachusetts","B25077_001",683900,5690
"25023","Plymouth County, Massachusetts","B25077_001",556000,6716
"25025","Suffolk County, Massachusetts","B25077_001",705800,8139
"25027","Worcester County, Massachusetts","B25077_001",423700,3371
"26001","Alcona County, Michigan","B25077_001",162800,5792
"26003","Alger County, Michigan","B25077_001",176200,10899
"26005","Allegan County, Michigan","B25077_001",267100,6863
"26007","Alpena County, Michigan","B25077_001",153900,4690
"26009","Antrim County, Michigan","B25077_001",255500,11236
"26011","Arenac County, Michigan","B25077_001",150600,7468
"26013","Baraga County, Michigan","B25077_001",138100,9900
"26015","Barry County, Michigan","B25077_001",264100,8907
"26017","Bay County, Michigan","B25077_001",152200,3642
"26019","Benzie County, Michigan","B25077_001",285700,12025
"26021","Berrien County, Michigan","B25077_001",224300,3751
"26023","Branch County, Michigan","B25077_001",162500,4475
"26025","Calhoun County, Michigan","B25077_001",162800,2882
"26027","Cass County, Michigan","B25077_001",218000,9705
"26029","Charlevoix County, Michigan","B25077_001",276800,11188
"26031","Cheboygan County, Michigan","B25077_001",192500,12553
"26033","Chippewa County, Michigan","B25077_001",161900,4697
"26035","Clare County, Michigan","B25077_001",133800,9531
"26037","Clinton County, Michigan","B25077_001",259500,8575
"26039","Crawford County, Michigan","B25077_001",163000,7891
"26041","Delta County, Michigan","B25077_001",157100,4589
"26043","Dickinson County, Michigan","B25077_001",153300,8586
"26045","Eaton County, Michigan","B25077_001",216900,4419
"26047","Emmet County, Michigan","B25077_001",315700,11662
"26049","Genesee County, Michigan","B25077_001",182400,3111
"26051","Gladwin County, Michigan","B25077_001",162300,4683
"26053","Gogebic County, Michigan","B25077_001",107200,6245
"26055","Grand Traverse County, Michigan","B25077_001",339400,8651
"26057","Gratiot County, Michigan","B25077_001",147500,6964
"26059","Hillsdale County, Michigan","B25077_001",176100,5498
"26061","Houghton County, Michigan","B25077_001",159900,7874
"26063","Huron County, Michigan","B25077_001",154300,4704
"26065","Ingham County, Michigan","B25077_001",198800,5013
"26067","Ionia County, Michigan","B25077_001",198500,7622
"26069","Iosco County, Michigan","B25077_001",142200,9162
"26071","Iron County, Michigan","B25077_001",109100,6805
"26073","Isabella County, Michigan","B25077_001",170400,3660
